Date,Open,High,Low,Close,Volume,Adj Close
2017-03-10,142.729996,142.729996,142.729996,142.729996,000,142.729996
2017-03-09,142.139999,142.139999,142.139999,142.139999,000,142.139999
2017-03-08,142.009995,142.009995,142.009995,142.009995,000,142.009995
2017-03-07,141.520004,141.520004,141.520004,141.520004,000,141.520004
2017-03-06,141.490005,141.490005,141.490005,141.490005,000,141.490005
2017-03-03,141.820007,141.820007,141.820007,141.820007,000,141.820007
2017-03-02,141.649994,141.649994,141.649994,141.649994,000,141.649994
2017-03-01,142.779999,142.779999,142.779999,142.779999,000,142.779999
2017-02-28,140.899994,140.899994,140.899994,140.899994,000,140.899994
2017-02-27,142.059998,142.059998,142.059998,142.059998,000,142.059998
2017-02-24,142.110001,142.110001,142.110001,142.110001,000,142.110001
2017-02-23,141.970001,141.970001,141.970001,141.970001,000,141.970001
2017-02-22,142.039993,142.039993,142.039993,142.039993,000,142.039993
2017-02-21,141.910004,141.910004,141.910004,141.910004,000,141.910004
2017-02-17,141.399994,141.399994,141.399994,141.399994,000,141.399994
2017-02-16,141.169998,141.169998,141.169998,141.169998,000,141.169998
2017-02-15,141.330002,141.330002,141.330002,141.330002,000,141.330002
2017-02-14,140.789993,140.789993,140.789993,140.789993,000,140.789993
2017-02-13,140.50,140.50,140.50,140.50,000,140.50
2017-02-10,139.869995,139.869995,139.869995,139.869995,000,139.869995
2017-02-09,139.539993,139.539993,139.539993,139.539993,000,139.539993
2017-02-08,138.610001,138.610001,138.610001,138.610001,000,138.610001
2017-02-07,138.320007,138.320007,138.320007,138.320007,000,138.320007
2017-02-06,137.929993,137.929993,137.929993,137.929993,000,137.929993
2017-02-03,137.990005,137.990005,137.990005,137.990005,000,137.990005
2017-02-02,136.389999,136.389999,136.389999,136.389999,000,136.389999
2017-02-01,136.449997,136.449997,136.449997,136.449997,000,136.449997
2017-01-31,136.649994,136.649994,136.649994,136.649994,000,136.649994
2017-01-30,137.220001,137.220001,137.220001,137.220001,000,137.220001
2017-01-27,138.570007,138.570007,138.570007,138.570007,000,138.570007
2017-01-26,138.309998,138.309998,138.309998,138.309998,000,138.309998
2017-01-25,138.800003,138.800003,138.800003,138.800003,000,138.800003
2017-01-24,137.490005,137.490005,137.490005,137.490005,000,137.490005
2017-01-23,136.309998,136.309998,136.309998,136.309998,000,136.309998
2017-01-20,135.770004,135.770004,135.770004,135.770004,000,135.770004
2017-01-19,135.300003,135.300003,135.300003,135.300003,000,135.300003
2017-01-18,135.610001,135.610001,135.610001,135.610001,000,135.610001
2017-01-17,135.139999,135.139999,135.139999,135.139999,000,135.139999
2017-01-13,135.919998,135.919998,135.919998,135.919998,000,135.919998
2017-01-12,135.309998,135.309998,135.309998,135.309998,000,135.309998
2017-01-11,135.529999,135.529999,135.529999,135.529999,000,135.529999
2017-01-10,134.380005,134.380005,134.380005,134.380005,000,134.380005
2017-01-09,134.580002,134.580002,134.580002,134.580002,000,134.580002
2017-01-06,134.320007,134.320007,134.320007,134.320007,000,134.320007
2017-01-05,132.690002,132.690002,132.690002,132.690002,000,132.690002
2017-01-04,131.940002,131.940002,131.940002,131.940002,000,131.940002
2017-01-03,130.589996,130.589996,130.589996,130.589996,000,130.589996
2016-12-30,128.800003,128.800003,128.800003,128.800003,000,128.800003
2016-12-29,129.919998,129.919998,129.919998,129.919998,000,129.919998
2016-12-28,130.039993,130.039993,130.039993,130.039993,000,130.039993
2016-12-27,131.119995,131.119995,131.119995,131.119995,000,131.119995
2016-12-23,130.699997,130.699997,130.699997,130.699997,000,130.699997
2016-12-22,130.520004,130.520004,130.520004,130.520004,000,130.520004
