Date,Open,High,Low,Close,Volume,Adj Close
2017-03-10,36.77,36.77,36.77,36.77,000,36.77
2017-03-09,36.639999,36.639999,36.639999,36.639999,000,36.639999
2017-03-08,36.759998,36.759998,36.759998,36.759998,000,36.759998
2017-03-07,36.830002,36.830002,36.830002,36.830002,000,36.830002
2017-03-06,37.169998,37.169998,37.169998,37.169998,000,37.169998
2017-03-03,37.380001,37.380001,37.380001,37.380001,000,37.380001
2017-03-02,37.32,37.32,37.32,37.32,000,37.32
2017-03-01,37.349998,37.349998,37.349998,37.349998,000,37.349998
2017-02-28,36.779999,36.779999,36.779999,36.779999,000,36.779999
2017-02-27,37.080002,37.080002,37.080002,37.080002,000,37.080002
2017-02-24,37.130001,37.130001,37.130001,37.130001,000,37.130001
2017-02-23,37.220001,37.220001,37.220001,37.220001,000,37.220001
2017-02-22,37.810001,37.810001,37.810001,37.810001,000,37.810001
2017-02-21,37.860001,37.860001,37.860001,37.860001,000,37.860001
2017-02-17,37.48,37.48,37.48,37.48,000,37.48
2017-02-16,37.32,37.32,37.32,37.32,000,37.32
2017-02-15,37.68,37.68,37.68,37.68,000,37.68
2017-02-14,37.759998,37.759998,37.759998,37.759998,000,37.759998
2017-02-13,37.709999,37.709999,37.709999,37.709999,000,37.709999
2017-02-10,37.25,37.25,37.25,37.25,000,37.25
2017-02-09,37.060001,37.060001,37.060001,37.060001,000,37.060001
2017-02-08,36.869999,36.869999,36.869999,36.869999,000,36.869999
2017-02-07,36.73,36.73,36.73,36.73,000,36.73
2017-02-06,36.860001,36.860001,36.860001,36.860001,000,36.860001
2017-02-03,36.919998,36.919998,36.919998,36.919998,000,36.919998
2017-02-02,36.77,36.77,36.77,36.77,000,36.77
2017-02-01,36.84,36.84,36.84,36.84,000,36.84
2017-01-31,36.830002,36.830002,36.830002,36.830002,000,36.830002
2017-01-30,36.66,36.66,36.66,36.66,000,36.66
2017-01-27,36.98,36.98,36.98,36.98,000,36.98
2017-01-26,37.27,37.27,37.27,37.27,000,37.27
2017-01-25,37.52,37.52,37.52,37.52,000,37.52
2017-01-24,37.09,37.09,37.09,37.09,000,37.09
2017-01-23,36.619999,36.619999,36.619999,36.619999,000,36.619999
2017-01-20,36.669998,36.669998,36.669998,36.669998,000,36.669998
2017-01-19,36.75,36.75,36.75,36.75,000,36.75
2017-01-18,36.560001,36.560001,36.560001,36.560001,000,36.560001
2017-01-17,36.369999,36.369999,36.369999,36.369999,000,36.369999
2017-01-13,36.599998,36.599998,36.599998,36.599998,000,36.599998
2017-01-12,36.32,36.32,36.32,36.32,000,36.32
2017-01-11,36.529999,36.529999,36.529999,36.529999,000,36.529999
2017-01-10,36.369999,36.369999,36.369999,36.369999,000,36.369999
2017-01-09,35.91,35.91,35.91,35.91,000,35.91
2017-01-06,36.119999,36.119999,36.119999,36.119999,000,36.119999
2017-01-05,36.27,36.27,36.27,36.27,000,36.27
2017-01-04,36.509998,36.509998,36.509998,36.509998,000,36.509998
2017-01-03,35.540001,35.540001,35.540001,35.540001,000,35.540001
2016-12-30,34.939999,34.939999,34.939999,34.939999,000,34.939999
2016-12-29,35.040001,35.040001,35.040001,35.040001,000,35.040001
2016-12-28,35.02,35.02,35.02,35.02,000,35.02
2016-12-27,35.389999,35.389999,35.389999,35.389999,000,35.389999
2016-12-23,35.240002,35.240002,35.240002,35.240002,000,35.240002
2016-12-22,35.080002,35.080002,35.080002,35.080002,000,35.080002
2016-12-21,35.450001,35.450001,35.450001,35.450001,000,35.450001
2016-12-20,35.50,35.50,35.50,35.50,000,35.50
2016-12-19,35.27,35.27,35.27,35.27,000,35.27
2016-12-16,35.259998,35.259998,35.259998,35.259998,000,35.259998
2016-12-15,37.189999,37.189999,37.189999,37.189999,000,35.209999
2016-12-14,37.00,37.00,37.00,37.00,000,35.030116
2016-12-13,37.599998,37.599998,37.599998,37.599998,000,35.59817
2016-12-12,37.369999,37.369999,37.369999,37.369999,000,35.380416
2016-12-09,37.689999,37.689999,37.689999,37.689999,000,35.683379
2016-12-08,37.580002,37.580002,37.580002,37.580002,000,35.579238
2016-12-07,37.400002,37.400002,37.400002,37.400002,000,35.408821
2016-12-06,36.240002,36.240002,36.240002,36.240002,000,34.31058
2016-12-05,35.889999,35.889999,35.889999,35.889999,000,33.979212
2016-12-02,35.48,35.48,35.48,35.48,000,33.59104
2016-12-01,35.790001,35.790001,35.790001,35.790001,000,33.884537
2016-11-30,35.68,35.68,35.68,35.68,000,33.780393
2016-11-29,35.669998,35.669998,35.669998,35.669998,000,33.770923
2016-11-28,35.880001,35.880001,35.880001,35.880001,000,33.969745
2016-11-25,36.119999,36.119999,36.119999,36.119999,000,34.196966
2016-11-23,35.810001,35.810001,35.810001,35.810001,000,33.903473
2016-11-22,35.75,35.75,35.75,35.75,000,33.846666
2016-11-21,35.529999,35.529999,35.529999,35.529999,000,33.638377
2016-11-18,35.360001,35.360001,35.360001,35.360001,000,33.47743
2016-11-17,35.459999,35.459999,35.459999,35.459999,000,33.572104
2016-11-16,35.150002,35.150002,35.150002,35.150002,000,33.278611
